,GEOID_INT,NAMELSAD,COUNTYFP,tract_geoid_2019,<100,100,101 - 199,200,>200
5657,6097152201,Census Tract 1522.01,097,6097152201,37,153,92,494,21
5658,6097151308,Census Tract 1513.08,097,6097151308,9,607,23,302,91
5659,6097153200,Census Tract 1532,097,6097153200,13,520,201,256,93
5660,6097150702,Census Tract 1507.02,097,6097150702,14,250,381,680,248
5661,6097151201,Census Tract 1512.01,097,6097151201,10,214,159,332,62
5662,6097150303,Census Tract 1503.03,097,6097150303,9,391,48,516,166
5663,6097153902,Census Tract 1539.02,097,6097153902,17,373,86,428,77
5664,6097154100,Census Tract 1541,097,6097154100,6,89,33,100,14
5665,6097153403,Census Tract 1534.03,097,6097153403,11,106,72,312,66
5666,6037408706,Census Tract 4087.06,037,6037408706,0,139,146,119,78
5667,6037408722,Census Tract 4087.22,037,6037408722,1,426,161,497,177
5668,6061021401,Census Tract 214.01,061,6061021401,22,385,64,378,218
5669,6061020602,Census Tract 206.02,061,6061020602,6,140,206,348,664
5670,6061020604,Census Tract 206.04,061,6061020604,6,291,443,692,483
5671,6061021802,Census Tract 218.02,061,6061021802,7,501,202,238,81
5672,6061020606,Census Tract 206.06,061,6061020606,0,33,773,374,258
5673,6061020605,Census Tract 206.05,061,6061020605,3,144,768,595,456
5674,6061020300,Census Tract 203,061,6061020300,53,384,121,398,60
5675,6061020107,Census Tract 201.07,061,6061020107,51,238,81,525,91
5676,6061020200,Census Tract 202,061,6061020200,14,138,51,227,51
5677,6061021902,Census Tract 219.02,061,6061021902,5,237,185,576,230
5678,6061020106,Census Tract 201.06,061,6061020106,23,323,230,464,172
5679,6037113237,Census Tract 1132.37,037,6037113237,9,197,139,320,153
5680,6037542105,Census Tract 5421.05,037,6037542105,108,74,44,276,6
5681,6037542106,Census Tract 5421.06,037,6037542106,95,85,15,161,4
5682,6037408505,Census Tract 4085.05,037,6037408505,12,281,81,274,103
5683,6037408631,Census Tract 4086.31,037,6037408631,57,452,50,608,196
5684,6037190401,Census Tract 1904.01,037,6037190401,0,0,0,2,0
5685,6037190402,Census Tract 1904.02,037,6037190402,0,1,0,4,0
5686,6037190801,Census Tract 1908.01,037,6037190801,0,5,4,18,10
5687,6037208501,Census Tract 2085.01,037,6037208501,1,7,3,41,2
5688,6037185203,Census Tract 1852.03,037,6037185203,30,82,35,264,4
5689,6097151000,Census Tract 1510,097,6097151000,0,40,27,35,10
5690,6097152502,Census Tract 1525.02,097,6097152502,12,279,73,388,91
5691,6097153003,Census Tract 1530.03,097,6097153003,9,702,38,292,53
5692,6097150603,Census Tract 1506.03,097,6097150603,24,827,56,808,276
5693,6097150601,Census Tract 1506.01,097,6097150601,81,497,13,423,125
5694,6097150202,Census Tract 1502.02,097,6097150202,12,307,109,422,124
5695,6097150100,Census Tract 1501,097,6097150100,0,0,0,1,1
5696,6097150304,Census Tract 1503.04,097,6097150304,25,457,154,740,148
5697,6097152801,Census Tract 1528.01,097,6097152801,6,314,130,881,350
5698,6097153006,Census Tract 1530.06,097,6097153006,23,921,94,780,226
5699,6097151402,Census Tract 1514.02,097,6097151402,12,410,49,100,18
5700,6097153502,Census Tract 1535.02,097,6097153502,1,16,20,52,6
5701,6097152202,Census Tract 1522.02,097,6097152202,4,497,172,589,181
5702,6097151700,Census Tract 1517,097,6097151700,10,393,146,691,180
5703,6097153705,Census Tract 1537.05,097,6097153705,75,288,129,518,86
5704,6097152600,Census Tract 1526,097,6097152600,13,454,487,701,260
5705,6097151503,Census Tract 1515.03,097,6097151503,0,285,362,405,130
5706,6097153703,Census Tract 1537.03,097,6097153703,78,264,124,874,61
5707,6037433200,Census Tract 4332,037,6037433200,184,139,47,341,9
5708,6037433302,Census Tract 4333.02,037,6037433302,10,27,13,31,2
5709,6037433401,Census Tract 4334.01,037,6037433401,84,84,13,141,6
5710,6037433403,Census Tract 4334.03,037,6037433403,41,60,23,115,4
5711,6037433501,Census Tract 4335.01,037,6037433501,24,4,5,28,2
5712,6037407501,Census Tract 4075.01,037,6037407501,51,171,12,343,93
5713,6085503322,Census Tract 5033.22,085,6085503322,2,336,25,500,170
5714,6075010100,Census Tract 101,075,6075010100,0,2,1,12,2
5715,6075010200,Census Tract 102,075,6075010200,2,14,11,112,23
5716,6075010300,Census Tract 103,075,6075010300,1,8,6,48,9
5717,6075010400,Census Tract 104,075,6075010400,2,11,12,66,12
5718,6075010500,Census Tract 105,075,6075010500,0,0,0,0,0
5719,6075010600,Census Tract 106,075,6075010600,0,4,1,11,1
5720,6075010700,Census Tract 107,075,6075010700,0,0,1,18,1
5721,6075010800,Census Tract 108,075,6075010800,2,14,6,68,9
5722,6075010900,Census Tract 109,075,6075010900,0,7,11,34,6
5723,6075011100,Census Tract 111,075,6075011100,0,1,1,6,1
5724,6075011200,Census Tract 112,075,6075011200,1,4,3,15,2
5725,6075011300,Census Tract 113,075,6075011300,0,1,1,5,0
5726,6075011700,Census Tract 117,075,6075011700,0,0,0,2,0
5727,6075011800,Census Tract 118,075,6075011800,0,1,0,0,1
5728,6071005300,Census Tract 53,071,6071005300,300,244,85,676,19
5729,6085503508,Census Tract 5035.08,085,6085503508,51,302,62,607,149
5730,6001423300,Census Tract 4233,001,6001423300,35,123,108,628,6
5731,6085503709,Census Tract 5037.09,085,6085503709,13,269,8,129,35
5732,6085503804,Census Tract 5038.04,085,6085503804,16,378,19,329,87
5733,6085503212,Census Tract 5032.12,085,6085503212,1,627,8,229,83
5734,6085503213,Census Tract 5032.13,085,6085503213,0,209,3,78,26
5735,6085503214,Census Tract 5032.14,085,6085503214,2,247,59,103,36
5736,6085503217,Census Tract 5032.17,085,6085503217,40,185,1,175,64
5737,6071005400,Census Tract 54,071,6071005400,216,155,69,570,12
5738,6071005500,Census Tract 55,071,6071005500,154,121,67,438,3
5739,6071005600,Census Tract 56,071,6071005600,148,127,78,548,8
5740,6059011707,Census Tract 117.07,059,6059011707,0,353,374,346,95
5741,6059011708,Census Tract 117.08,059,6059011708,0,196,5,211,61
5742,6059011709,Census Tract 117.09,059,6059011709,0,660,64,549,206
5743,6085504001,Census Tract 5040.01,085,6085504001,24,209,39,460,102
5744,6085504002,Census Tract 5040.02,085,6085504002,4,360,5,271,78
5745,6085504101,Census Tract 5041.01,085,6085504101,39,179,111,505,66
5746,6085503218,Census Tract 5032.18,085,6085503218,13,232,3,207,76
5747,6085503304,Census Tract 5033.04,085,6085503304,44,427,77,167,58
5748,6077001000,Census Tract 10,077,6077001000,98,683,87,577,163
5749,6077001101,Census Tract 11.01,077,6077001101,99,323,94,927,129
5750,6077001102,Census Tract 11.02,077,6077001102,151,273,101,861,42
5751,6077001200,Census Tract 12,077,6077001200,76,235,148,1108,29
5752,6059011710,Census Tract 117.10,059,6059011710,25,471,56,420,170
5753,6059042106,Census Tract 421.06,059,6059042106,0,198,8,447,463
5754,6059042107,Census Tract 421.07,059,6059042107,21,97,31,192,49
5755,6059042108,Census Tract 421.08,059,6059042108,16,51,17,164,22
5756,6059042109,Census Tract 421.09,059,6059042109,0,145,386,231,74
5757,6085503305,Census Tract 5033.05,085,6085503305,6,686,8,293,352
5758,6085503306,Census Tract 5033.06,085,6085503306,53,284,7,258,81
5759,6077001300,Census Tract 13,077,6077001300,124,240,125,981,17
5760,6077001400,Census Tract 14,077,6077001400,139,275,79,789,108
5761,6059062701,Census Tract 627.01,059,6059062701,7,43,79,403,206
5762,6059062702,Census Tract 627.02,059,6059062702,28,89,125,634,242
5763,6059062800,Census Tract 628,059,6059062800,14,163,156,789,206
5764,6059063005,Census Tract 630.05,059,6059063005,1,6,34,104,83
5765,6059063006,Census Tract 630.06,059,6059063006,17,82,122,463,81
5766,6059063008,Census Tract 630.08,059,6059063008,0,0,0,0,0
5767,6059110001,Census Tract 1100.01,059,6059110001,13,457,7,629,179
5768,6071006201,Census Tract 62.01,071,6071006201,75,340,29,416,88
5769,6071006301,Census Tract 63.01,071,6071006301,118,220,45,407,64
5770,6071006401,Census Tract 64.01,071,6071006401,23,14,10,58,0
5771,6071006402,Census Tract 64.02,071,6071006402,180,172,38,300,27
5772,6085504102,Census Tract 5041.02,085,6085504102,87,270,98,654,106
5773,6085503313,Census Tract 5033.13,085,6085503313,0,316,352,454,151
5774,6085503315,Census Tract 5033.15,085,6085503315,0,609,44,397,136
5775,6075012700,Census Tract 127,075,6075012700,3,29,28,194,28
5776,6075012800,Census Tract 128,075,6075012800,4,29,23,240,57
5777,6075013200,Census Tract 132,075,6075013200,4,15,18,333,183
5778,6075013400,Census Tract 134,075,6075013400,0,11,19,164,24
5779,6071007408,Census Tract 74.08,071,6071007408,6,194,1,169,38
5780,6085503323,Census Tract 5033.23,085,6085503323,0,629,135,318,114
5781,6075012100,Census Tract 121,075,6075012100,0,0,0,0,2
5782,6075015100,Census Tract 151,075,6075015100,0,0,0,0,1
5783,6075015200,Census Tract 152,075,6075015200,0,15,11,101,9
5784,6075015400,Census Tract 154,075,6075015400,9,41,30,325,35
5785,6071006500,Census Tract 65,071,6071006500,68,153,13,131,6
5786,6071006700,Census Tract 67,071,6071006700,91,208,62,554,24
5787,6071007000,Census Tract 70,071,6071007000,209,345,98,672,31
5788,6085503321,Census Tract 5033.21,085,6085503321,0,197,595,202,68
5789,6071007106,Census Tract 71.06,071,6071007106,8,692,29,249,98
5790,6071007107,Census Tract 71.07,071,6071007107,6,242,3,34,12
5791,6071007108,Census Tract 71.08,071,6071007108,0,95,0,17,7
5792,6071007200,Census Tract 72,071,6071007200,121,535,58,336,36
5793,6077001500,Census Tract 15,077,6077001500,216,576,293,653,146
5794,6077001600,Census Tract 16,077,6077001600,66,115,31,177,7
5795,6077001700,Census Tract 17,077,6077001700,181,279,46,317,12
5796,6077001900,Census Tract 19,077,6077001900,218,380,79,489,24
5797,6085504311,Census Tract 5043.11,085,6085504311,0,807,313,344,132
5798,6085504314,Census Tract 5043.14,085,6085504314,6,324,69,688,235
5799,6085504315,Census Tract 5043.15,085,6085504315,31,505,13,781,220
5800,6077002000,Census Tract 20,077,6077002000,190,305,32,247,18
5801,6077002100,Census Tract 21,077,6077002100,71,713,8,226,26
5802,6077002300,Census Tract 23,077,6077002300,128,240,67,453,15
5803,6059011711,Census Tract 117.11,059,6059011711,0,175,3,156,54
5804,6059011712,Census Tract 117.12,059,6059011712,12,300,87,390,106
5805,6059011715,Census Tract 117.15,059,6059011715,0,837,164,593,257
5806,6059011716,Census Tract 117.16,059,6059011716,0,343,559,222,68
5807,6059042114,Census Tract 421.14,059,6059042114,10,411,195,411,155
5808,6001423400,Census Tract 4234,001,6001423400,10,106,71,515,6
5809,6059042305,Census Tract 423.05,059,6059042305,34,220,196,678,143
5810,6059042307,Census Tract 423.07,059,6059042307,0,764,156,640,206
5811,6059063010,Census Tract 630.10,059,6059063010,0,148,150,846,339
5812,6059063101,Census Tract 631.01,059,6059063101,5,131,25,263,53
5813,6059063102,Census Tract 631.02,059,6059063102,14,245,97,491,141
5814,6071004201,Census Tract 42.01,071,6071004201,149,657,46,318,58
5815,6071004202,Census Tract 42.02,071,6071004202,207,306,64,556,43
5816,6071004401,Census Tract 44.01,071,6071004401,6,544,41,147,32
5817,6001423500,Census Tract 4235,001,6001423500,4,28,33,227,4
5818,6001423602,Census Tract 4236.02,001,6001423602,0,24,17,119,4
5819,6001427600,Census Tract 4276,001,6001427600,2,77,18,86,3
5820,6059063103,Census Tract 631.03,059,6059063103,4,205,69,290,146
5821,6059063201,Census Tract 632.01,059,6059063201,26,191,78,346,97
5822,6075015700,Census Tract 157,075,6075015700,8,48,36,263,12
5823,6075015900,Census Tract 159,075,6075015900,0,26,0,1,2
5824,6075016000,Census Tract 160,075,6075016000,0,0,0,2,0
5825,6075016200,Census Tract 162,075,6075016200,1,3,0,8,2
5826,6075016300,Census Tract 163,075,6075016300,0,9,6,56,9
5827,6075016400,Census Tract 164,075,6075016400,0,5,1,35,2
5828,6037408137,Census Tract 4081.37,037,6037408137,3,216,3,102,32
5829,6075016600,Census Tract 166,075,6075016600,0,7,9,63,8
5830,6075015500,Census Tract 155,075,6075015500,0,4,1,17,1
5831,6075015600,Census Tract 156,075,6075015600,11,24,23,184,6
5832,6075016700,Census Tract 167,075,6075016700,0,9,16,93,12
5833,6001433000,Census Tract 4330,001,6001433000,110,248,105,856,22
5834,6001433200,Census Tract 4332,001,6001433200,0,509,26,556,179
5835,6001433300,Census Tract 4333,001,6001433300,69,464,40,1159,365
5836,6001433400,Census Tract 4334,001,6001433400,0,279,528,340,108
5837,6001433500,Census Tract 4335,001,6001433500,8,268,15,787,258
5838,6001433102,Census Tract 4331.02,001,6001433102,95,229,129,464,19
5839,6077002701,Census Tract 27.01,077,6077002701,240,601,53,652,39
5840,6077002702,Census Tract 27.02,077,6077002702,140,429,42,335,29
5841,6077003106,Census Tract 31.06,077,6077003106,20,532,66,207,54
5842,6001440307,Census Tract 4403.07,001,6001440307,1,324,78,154,38
5843,6001433800,Census Tract 4338,001,6001433800,100,382,64,775,80
5844,6001440308,Census Tract 4403.08,001,6001440308,0,605,139,297,83
5845,6001441200,Census Tract 4412,001,6001441200,37,691,285,734,184
5846,6001441301,Census Tract 4413.01,001,6001441301,0,190,276,140,44
5847,6001441302,Census Tract 4413.02,001,6001441302,0,532,32,708,259
5848,6077003108,Census Tract 31.08,077,6077003108,83,475,84,271,59
5849,6077003111,Census Tract 31.11,077,6077003111,4,270,39,150,23
5850,6077003112,Census Tract 31.12,077,6077003112,2,345,224,186,40
5851,6077003113,Census Tract 31.13,077,6077003113,7,203,68,106,16
5852,6077003203,Census Tract 32.03,077,6077003203,8,362,47,496,115
5853,6001440331,Census Tract 4403.31,001,6001440331,13,161,180,159,32
5854,6001433900,Census Tract 4339,001,6001433900,27,123,26,184,9
5855,6077003205,Census Tract 32.05,077,6077003205,4,248,6,167,25
5856,6077003208,Census Tract 32.08,077,6077003208,2,1005,1485,762,127
5857,6001434000,Census Tract 4340,001,6001434000,72,139,47,385,14
5858,6001435500,Census Tract 4355,001,6001435500,56,94,50,322,15
5859,6001435800,Census Tract 4358,001,6001435800,248,244,142,929,11
5860,6077003209,Census Tract 32.09,077,6077003209,1,585,90,416,75
5861,6077003210,Census Tract 32.10,077,6077003210,0,270,122,210,42
5862,6077003213,Census Tract 32.13,077,6077003213,0,385,192,312,40
5863,6077003214,Census Tract 32.14,077,6077003214,0,478,269,232,20
5864,6001435900,Census Tract 4359,001,6001435900,14,561,7,866,231
5865,6001436000,Census Tract 4360,001,6001436000,47,238,32,888,240
5866,6001436100,Census Tract 4361,001,6001436100,125,261,63,754,108
5867,6001436200,Census Tract 4362,001,6001436200,0,0,0,0,1
5868,6001436300,Census Tract 4363,001,6001436300,49,309,85,447,33
5869,6001436401,Census Tract 4364.01,001,6001436401,75,470,269,816,195
5870,6001436602,Census Tract 4366.02,001,6001436602,20,120,64,214,64
5871,6001436700,Census Tract 4367,001,6001436700,53,137,50,407,35
5872,6001436800,Census Tract 4368,001,6001436800,1,202,1,318,96
5873,6075016900,Census Tract 169,075,6075016900,0,13,2,53,3
5874,6075017000,Census Tract 170,075,6075017000,4,45,37,284,19
5875,6113010511,Census Tract 105.11,113,6113010511,0,185,209,180,51
5876,6113010512,Census Tract 105.12,113,6113010512,0,258,215,123,46
5877,6001436900,Census Tract 4369,001,6001436900,44,192,47,573,128
5878,6001437000,Census Tract 4370,001,6001437000,5,294,5,404,130
5879,6001437200,Census Tract 4372,001,6001437200,9,589,218,651,221
5880,6001437300,Census Tract 4373,001,6001437300,1,226,2,281,110
5881,6001437400,Census Tract 4374,001,6001437400,1,193,0,558,201
5882,6001437600,Census Tract 4376,001,6001437600,4,143,3,330,100
5883,6077003306,Census Tract 33.06,077,6077003306,25,458,2,319,83
5884,6077003311,Census Tract 33.11,077,6077003311,1,418,9,233,64
5885,6077003403,Census Tract 34.03,077,6077003403,0,616,214,225,46
5886,6077003404,Census Tract 34.04,077,6077003404,1,677,26,149,36
5887,6077003405,Census Tract 34.05,077,6077003405,1,540,7,153,24
5888,6077003307,Census Tract 33.07,077,6077003307,9,339,11,297,79
5889,6077003310,Census Tract 33.10,077,6077003310,2,447,9,304,62
5890,6077003802,Census Tract 38.02,077,6077003802,1,987,439,337,27
5891,6001437900,Census Tract 4379,001,6001437900,49,79,22,213,13
5892,6001438100,Census Tract 4381,001,6001438100,25,338,338,918,273
5893,6001438201,Census Tract 4382.01,001,6001438201,111,131,37,445,68
5894,6001438400,Census Tract 4384,001,6001438400,6,273,3,183,72
5895,6001437800,Census Tract 4378,001,6001437800,39,353,116,580,120
5896,6113010513,Census Tract 105.13,113,6113010513,11,172,26,178,76
5897,6001440200,Census Tract 4402,001,6001440200,43,297,106,466,64
5898,6001440304,Census Tract 4403.04,001,6001440304,45,625,34,335,147
5899,6001432200,Census Tract 4322,001,6001432200,43,110,64,622,17
5900,6001432300,Census Tract 4323,001,6001432300,98,293,226,589,10
5901,6001440305,Census Tract 4403.05,001,6001440305,0,390,1,476,167
5902,6001432700,Census Tract 4327,001,6001432700,89,131,61,513,20
5903,6001432502,Census Tract 4325.02,001,6001432502,85,259,116,546,8
5904,6001433103,Census Tract 4331.03,001,6001433103,18,63,26,183,12
5905,6065041912,Census Tract 419.12,065,6065041912,0,445,739,364,113
5906,6081608013,Census Tract 6080.13,081,6081608013,0,279,258,278,72
5907,6073017050,Census Tract 170.50,073,6073017050,2,170,99,263,102
5908,6037275500,Census Tract 2755,037,6037275500,49,78,24,329,46
5909,6037462001,Census Tract 4620.01,037,6037462001,5,58,33,218,7
5910,6037463601,Census Tract 4636.01,037,6037463601,0,2,3,24,4
5911,6037920116,Census Tract 9201.16,037,6037920116,2,497,460,236,82
5912,6037920119,Census Tract 9201.19,037,6037920119,0,13,371,105,57
5913,6037920338,Census Tract 9203.38,037,6037920338,0,107,1000,329,102
5914,6013346204,Census Tract 3462.04,013,6013346204,7,239,1109,786,354
5915,6013346203,Census Tract 3462.03,013,6013346203,3,360,155,657,217
5916,6013360101,Census Tract 3601.01,013,6013360101,21,500,182,721,176
5917,6013355109,Census Tract 3551.09,013,6013355109,0,366,1267,352,100
5918,6013355113,Census Tract 3551.13,013,6013355113,14,115,674,656,248
5919,6013334006,Census Tract 3340.06,013,6013334006,0,678,20,760,253
5920,6013334200,Census Tract 3342,013,6013334200,35,264,257,1394,336
5921,6013392200,Census Tract 3922,013,6013392200,191,949,565,751,107
5922,6013355306,Census Tract 3553.06,013,6013355306,22,404,122,901,199
5923,6013355112,Census Tract 3551.12,013,6013355112,10,43,518,627,455
5924,6095252317,Census Tract 2523.17,095,6095252317,0,846,1060,436,1220
5925,6095252316,Census Tract 2523.16,095,6095252316,1,586,127,261,90
5926,6095253206,Census Tract 2532.06,095,6095253206,4,433,376,146,267
5927,6095253205,Census Tract 2532.05,095,6095253205,2,553,82,89,33
5928,6095253204,Census Tract 2532.04,095,6095253204,6,518,604,384,177
5929,6073010014,Census Tract 100.14,073,6073010014,5,298,914,957,68
5930,6037221601,Census Tract 2216.01,037,6037221601,3,11,14,142,1
5931,6037222001,Census Tract 2220.01,037,6037222001,5,49,38,327,3
5932,6037237201,Census Tract 2372.01,037,6037237201,34,59,24,269,5
5933,6037239201,Census Tract 2392.01,037,6037239201,13,22,17,97,1
5934,6037239601,Census Tract 2396.01,037,6037239601,21,31,22,120,3
5935,6037980019,Census Tract 9800.19,037,6037980019,0,1,1,1,2
5936,6099000402,Census Tract 4.02,099,6099000402,1,1223,1044,407,118
5937,6013304001,Census Tract 3040.01,013,6013304001,0,140,915,642,608
5938,6013355111,Census Tract 3551.11,013,6013355111,0,401,751,407,146
5939,6013360102,Census Tract 3601.02,013,6013360102,6,182,483,669,200
5940,6013302008,Census Tract 3020.08,013,6013302008,27,610,1075,502,1258
5941,6013302007,Census Tract 3020.07,013,6013302007,31,1005,439,362,348
5942,6013302009,Census Tract 3020.09,013,6013302009,1,823,682,91,722
5943,6059001103,Census Tract 11.03,059,6059001103,5,202,9,264,90
5944,6007000501,Census Tract 5.01,007,6007000501,2,164,137,173,77
5945,6007000502,Census Tract 5.02,007,6007000502,5,35,7,60,9
5946,6085501501,Census Tract 5015.01,085,6085501501,1,122,64,109,21
5947,6085501502,Census Tract 5015.02,085,6085501502,14,177,108,243,38
5948,6085501600,Census Tract 5016,085,6085501600,49,97,70,328,10
5949,6007001100,Census Tract 11,007,6007001100,17,56,25,119,9
5950,6085502101,Census Tract 5021.01,085,6085502101,23,317,38,491,129
5951,6085502102,Census Tract 5021.02,085,6085502102,10,245,9,276,79
5952,6085502201,Census Tract 5022.01,085,6085502201,1,66,0,47,19
5953,6085502202,Census Tract 5022.02,085,6085502202,7,73,20,285,81
5954,6007001200,Census Tract 12,007,6007001200,27,121,76,438,24
5955,6007001300,Census Tract 13,007,6007001300,40,185,61,240,10
5956,6007002800,Census Tract 28,007,6007002800,35,149,81,468,16
5957,6007003100,Census Tract 31,007,6007003100,54,652,154,547,124
5958,6007000202,Census Tract 2.02,007,6007000202,14,154,8,231,76
5959,6065044927,Census Tract 449.27,065,6065044927,0,181,686,183,48
5960,6065043250,Census Tract 432.50,065,6065043250,0,579,1109,282,101
5961,6065043812,Census Tract 438.12,065,6065043812,0,2001,689,547,558
5962,6085502701,Census Tract 5027.01,085,6085502701,12,210,162,447,149
5963,6085502800,Census Tract 5028,085,6085502800,49,234,96,696,165
5964,6085502903,Census Tract 5029.03,085,6085502903,0,363,31,1113,380
5965,6085502906,Census Tract 5029.06,085,6085502906,1,308,30,519,172
5966,6085503110,Census Tract 5031.10,085,6085503110,3,105,4,34,15
5967,6007000601,Census Tract 6.01,007,6007000601,14,442,99,515,114
5968,6093000701,Census Tract 7.01,093,6093000701,7,147,24,124,22
5969,6093001200,Census Tract 12,093,6093001200,3,110,57,309,12
5970,6093000800,Census Tract 8,093,6093000800,10,129,27,148,18
5971,6093000703,Census Tract 7.03,093,6093000703,18,238,77,618,102
5972,6093000200,Census Tract 2,093,6093000200,12,91,19,181,10
5973,6093001100,Census Tract 11,093,6093001100,18,92,50,318,14
5974,6093000400,Census Tract 4,093,6093000400,2,19,7,52,4
5975,6093000500,Census Tract 5,093,6093000500,20,63,11,91,22
5976,6093000900,Census Tract 9,093,6093000900,30,153,44,300,27
5977,6093000300,Census Tract 3,093,6093000300,9,162,16,145,18
5978,6093000702,Census Tract 7.02,093,6093000702,19,338,30,188,44
5979,6085502400,Census Tract 5024,085,6085502400,135,411,308,1138,231
5980,6085510200,Census Tract 5102,085,6085510200,17,141,205,828,309
5981,6085512309,Census Tract 5123.09,085,6085512309,0,485,387,323,153
5982,6085512503,Census Tract 5125.03,085,6085512503,1,732,1076,407,582
5983,6085504601,Census Tract 5046.01,085,6085504601,1,0,0,1,0
5984,6085511909,Census Tract 5119.09,085,6085511909,0,327,855,838,433
5985,6085510001,Census Tract 5100.01,085,6085510001,12,231,225,1166,465
5986,6085500500,Census Tract 5005,085,6085500500,92,245,212,872,103
5987,6085512100,Census Tract 5121,085,6085512100,0,3,4,6,5
5988,6085507402,Census Tract 5074.02,085,6085507402,13,151,171,651,271
5989,6007000604,Census Tract 6.04,007,6007000604,15,137,31,99,14
5990,6007000700,Census Tract 7,007,6007000700,51,230,123,791,77
5991,6007000800,Census Tract 8,007,6007000800,10,550,111,908,278
5992,6085502907,Census Tract 5029.07,085,6085502907,5,337,4,764,225
5993,6085503336,Census Tract 5033.36,085,6085503336,82,304,14,226,63
5994,6071025100,Census Tract 251,071,6071025100,26,207,65,127,31
5995,6037408503,Census Tract 4085.03,037,6037408503,0,476,131,1023,375
5996,6037403303,Census Tract 4033.03,037,6037403303,0,391,8,178,55
5997,6037272100,Census Tract 2721,037,6037272100,88,139,102,792,99
5998,6037403403,Census Tract 4034.03,037,6037403403,0,349,1026,150,76
5999,6037407302,Census Tract 4073.02,037,6037407302,43,236,5,369,82
6000,6037530902,Census Tract 5309.02,037,6037530902,35,52,24,165,2
6001,6037221110,Census Tract 2211.10,037,6037221110,0,4,7,28,0
6002,6037201200,Census Tract 2012,037,6037201200,4,39,28,149,3
6003,6037191203,Census Tract 1912.03,037,6037191203,5,4,1,32,0
6004,6051000102,Census Tract 1.02,051,6051000102,15,266,51,308,65
6005,6051000101,Census Tract 1.01,051,6051000101,57,587,325,460,155
6006,6061022200,Census Tract 222,061,6061022200,8,193,75,281,100
6007,6061023800,Census Tract 238,061,6061023800,0,1097,493,187,90
6008,6061022600,Census Tract 226,061,6061022600,0,209,410,129,28
6009,6061023400,Census Tract 234,061,6061023400,0,634,428,342,401
6010,6061023700,Census Tract 237,061,6061023700,0,1041,611,372,125
6011,6037135201,Census Tract 1352.01,037,6037135201,2,94,16,565,113
6012,6037119400,Census Tract 1194,037,6037119400,8,275,7,628,98
6013,6037113213,Census Tract 1132.13,037,6037113213,3,327,35,265,61
6014,6037296600,Census Tract 2966,037,6037296600,27,60,25,204,6
6015,6037575300,Census Tract 5753,037,6037575300,7,58,15,76,0
6016,6037406102,Census Tract 4061.02,037,6037406102,9,172,10,354,85
6017,6037261101,Census Tract 2611.01,037,6037261101,19,163,108,967,347
6018,6037554001,Census Tract 5540.01,037,6037554001,79,187,60,481,64
6019,6037920013,Census Tract 9200.13,037,6037920013,2,252,401,316,563
6020,6037920312,Census Tract 9203.12,037,6037920312,7,265,377,270,103
6021,6037500201,Census Tract 5002.01,037,6037500201,21,342,139,1120,395
6022,6037535501,Census Tract 5355.01,037,6037535501,14,41,15,83,0
6023,6037501600,Census Tract 5016,037,6037501600,40,440,226,757,171
6024,6037237300,Census Tract 2373,037,6037237300,141,162,106,780,4
6025,6037408402,Census Tract 4084.02,037,6037408402,5,622,88,467,179
6026,6037227010,Census Tract 2270.10,037,6037227010,7,36,18,122,1
6027,6037219300,Census Tract 2193,037,6037219300,17,30,21,204,1
6028,6037530301,Census Tract 5303.01,037,6037530301,50,31,18,124,2
6029,6037204420,Census Tract 2044.20,037,6037204420,4,7,6,38,0
6030,6037404701,Census Tract 4047.01,037,6037404701,150,319,55,401,34
6031,6037211320,Census Tract 2113.20,037,6037211320,0,0,0,2,0
6032,6037262301,Census Tract 2623.01,037,6037262301,1,44,50,399,161
6033,6037206300,Census Tract 2063,037,6037206300,0,0,0,0,0
6034,6037267501,Census Tract 2675.01,037,6037267501,4,5,5,13,2
6035,6037218120,Census Tract 2181.20,037,6037218120,2,18,12,104,1
6036,6037209403,Census Tract 2094.03,037,6037209403,0,0,0,5,0
6037,6037208902,Census Tract 2089.02,037,6037208902,0,1,0,3,0
6038,6037212203,Census Tract 2122.03,037,6037212203,1,0,0,0,0
6039,6037433901,Census Tract 4339.01,037,6037433901,16,199,16,41,10
6040,6071000504,Census Tract 5.04,071,6071000504,6,929,89,321,96
6041,6071000117,Census Tract 1.17,071,6071000117,0,410,1044,311,99
6042,6071000116,Census Tract 1.16,071,6071000116,0,892,1515,473,333
6043,6071001906,Census Tract 19.06,071,6071001906,0,333,960,457,1346
6044,6071009202,Census Tract 92.02,071,6071009202,22,96,47,206,14
6045,6071002022,Census Tract 20.22,071,6071002022,3,81,1981,955,929
6046,6071002017,Census Tract 20.17,071,6071002017,1,176,559,817,304
6047,6071001501,Census Tract 15.01,071,6071001501,95,96,44,315,4
6048,6071002034,Census Tract 20.34,071,6071002034,34,484,1193,604,303
6049,6071003505,Census Tract 35.05,071,6071003505,1,345,133,164,49
6050,6071003801,Census Tract 38.01,071,6071003801,0,655,99,246,79
6051,6071004510,Census Tract 45.10,071,6071004510,1,559,43,91,26
6052,6071010902,Census Tract 109.02,071,6071010902,103,1256,759,1170,287
6053,6071011002,Census Tract 110.02,071,6071011002,50,387,164,432,152
6054,6037194200,Census Tract 1942,037,6037194200,52,264,204,1070,219
6055,6037404901,Census Tract 4049.01,037,6037404901,81,416,47,279,33
